2022-05-09 21:03:51,862 - root - INFO - Namespace(seed=2019, data_name='naver', data_dir='datasets/', use_pretrain=0, pretrain_embedding_dir='datasets/pretrain/', pretrain_model_path='trained_model/model.pth', cf_batch_size=1024, kg_batch_size=2048, test_batch_size=10000, embed_dim=64, relation_dim=64, laplacian_type='random-walk', aggregation_type='bi-interaction', conv_dim_list='[64, 32, 16]', mess_dropout='[0.1, 0.1, 0.1]', kg_l2loss_lambda=1e-05, cf_l2loss_lambda=1e-05, lr=0.0001, n_epoch=1000, stopping_steps=10, cf_print_every=1, kg_print_every=1, evaluate_every=10, Ks='[20, 40, 60, 80, 100]', save_dir='trained_model/KGAT/naver/embed-dim64_relation-dim64_random-walk_bi-interaction_64-32-16_lr0.0001_pretrain0/')
2022-05-09 21:05:02,381 - root - INFO - n_users:           190212
2022-05-09 21:05:02,381 - root - INFO - n_items:           53671
2022-05-09 21:05:02,381 - root - INFO - n_entities:        53734
2022-05-09 21:05:02,381 - root - INFO - n_users_entities:  243946
2022-05-09 21:05:02,381 - root - INFO - n_relations:       8
2022-05-09 21:05:02,381 - root - INFO - n_h_list:          2512678
2022-05-09 21:05:02,381 - root - INFO - n_t_list:          2512678
2022-05-09 21:05:02,381 - root - INFO - n_r_list:          2512678
2022-05-09 21:05:02,381 - root - INFO - n_cf_train:        1095326
2022-05-09 21:05:02,381 - root - INFO - n_cf_test:         494832
2022-05-09 21:05:02,381 - root - INFO - n_kg_train:        2512678
2022-05-09 21:05:05,785 - root - INFO - KGAT(
  (entity_user_embed): Embedding(243946, 64)
  (relation_embed): Embedding(8, 64)
  (aggregator_layers): ModuleList(
    (0): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=64, bias=True)
      (linear2): Linear(in_features=64, out_features=64, bias=True)
    )
    (1): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=32, bias=True)
      (linear2): Linear(in_features=64, out_features=32, bias=True)
    )
    (2): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=32, out_features=16, bias=True)
      (linear2): Linear(in_features=32, out_features=16, bias=True)
    )
  )
)
2022-05-09 21:05:06,603 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 1070 | Time 0.8s | Iter Loss 0.6999 | Iter Mean Loss 0.6999
2022-05-09 21:05:06,726 - root - INFO - CF Training: Epoch 0001 Iter 0002 / 1070 | Time 0.1s | Iter Loss 0.6937 | Iter Mean Loss 0.6968
2022-05-09 21:05:06,848 - root - INFO - CF Training: Epoch 0001 Iter 0003 / 1070 | Time 0.1s | Iter Loss 0.6929 | Iter Mean Loss 0.6955
2022-05-09 21:05:06,966 - root - INFO - CF Training: Epoch 0001 Iter 0004 / 1070 | Time 0.1s | Iter Loss 0.6872 | Iter Mean Loss 0.6934
2022-05-09 21:05:07,084 - root - INFO - CF Training: Epoch 0001 Iter 0005 / 1070 | Time 0.1s | Iter Loss 0.6926 | Iter Mean Loss 0.6933
2022-05-09 21:05:07,200 - root - INFO - CF Training: Epoch 0001 Iter 0006 / 1070 | Time 0.1s | Iter Loss 0.6907 | Iter Mean Loss 0.6928
2022-05-09 21:05:07,317 - root - INFO - CF Training: Epoch 0001 Iter 0007 / 1070 | Time 0.1s | Iter Loss 0.6971 | Iter Mean Loss 0.6934
2022-05-09 21:05:07,434 - root - INFO - CF Training: Epoch 0001 Iter 0008 / 1070 | Time 0.1s | Iter Loss 0.6938 | Iter Mean Loss 0.6935
2022-05-09 21:05:07,552 - root - INFO - CF Training: Epoch 0001 Iter 0009 / 1070 | Time 0.1s | Iter Loss 0.6930 | Iter Mean Loss 0.6934
2022-05-09 21:05:07,670 - root - INFO - CF Training: Epoch 0001 Iter 0010 / 1070 | Time 0.1s | Iter Loss 0.6934 | Iter Mean Loss 0.6934
2022-05-09 21:05:07,788 - root - INFO - CF Training: Epoch 0001 Iter 0011 / 1070 | Time 0.1s | Iter Loss 0.6964 | Iter Mean Loss 0.6937
2022-05-09 21:05:07,906 - root - INFO - CF Training: Epoch 0001 Iter 0012 / 1070 | Time 0.1s | Iter Loss 0.6964 | Iter Mean Loss 0.6939
2022-05-09 21:05:08,025 - root - INFO - CF Training: Epoch 0001 Iter 0013 / 1070 | Time 0.1s | Iter Loss 0.6920 | Iter Mean Loss 0.6938
2022-05-09 21:05:08,144 - root - INFO - CF Training: Epoch 0001 Iter 0014 / 1070 | Time 0.1s | Iter Loss 0.6943 | Iter Mean Loss 0.6938
2022-05-09 21:05:08,261 - root - INFO - CF Training: Epoch 0001 Iter 0015 / 1070 | Time 0.1s | Iter Loss 0.6923 | Iter Mean Loss 0.6937
2022-05-09 21:05:08,379 - root - INFO - CF Training: Epoch 0001 Iter 0016 / 1070 | Time 0.1s | Iter Loss 0.6967 | Iter Mean Loss 0.6939
