2022-05-13 17:44:09,137 - root - INFO - Namespace(seed=2019, data_name='naver-toy', data_dir='datasets/', use_pretrain=0, pretrain_embedding_dir='datasets/pretrain/', pretrain_model_path='trained_model/model.pth', cf_batch_size=1024, kg_batch_size=2048, test_batch_size=10000, embed_dim=64, relation_dim=64, laplacian_type='random-walk', aggregation_type='bi-interaction', conv_dim_list='[64, 32, 16]', mess_dropout='[0.1, 0.1, 0.1]', kg_l2loss_lambda=1e-05, cf_l2loss_lambda=1e-05, lr=0.0001, n_epoch=1000, stopping_steps=10, cf_print_every=1, kg_print_every=1, evaluate_every=10, Ks='[20, 40, 60, 80, 100]', save_dir='trained_model/KGAT/naver-toy/embed-dim64_relation-dim64_random-walk_bi-interaction_64-32-16_lr0.0001_pretrain0/')
2022-05-13 17:44:14,222 - root - INFO - n_users:           13498
2022-05-13 17:44:14,222 - root - INFO - n_items:           7285
2022-05-13 17:44:14,222 - root - INFO - n_entities:        7348
2022-05-13 17:44:14,222 - root - INFO - n_users_entities:  20846
2022-05-13 17:44:14,222 - root - INFO - n_relations:       8
2022-05-13 17:44:14,223 - root - INFO - n_h_list:          181028
2022-05-13 17:44:14,223 - root - INFO - n_t_list:          181028
2022-05-13 17:44:14,223 - root - INFO - n_r_list:          181028
2022-05-13 17:44:14,223 - root - INFO - n_cf_train:        68659
2022-05-13 17:44:14,223 - root - INFO - n_cf_test:         27569
2022-05-13 17:44:14,223 - root - INFO - n_kg_train:        181028
2022-05-13 17:44:17,268 - root - INFO - KGAT(
  (entity_user_embed): Embedding(20846, 64)
  (relation_embed): Embedding(8, 64)
  (aggregator_layers): ModuleList(
    (0): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=64, bias=True)
      (linear2): Linear(in_features=64, out_features=64, bias=True)
    )
    (1): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=32, bias=True)
      (linear2): Linear(in_features=64, out_features=32, bias=True)
    )
    (2): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=32, out_features=16, bias=True)
      (linear2): Linear(in_features=32, out_features=16, bias=True)
    )
  )
)
2022-05-13 17:44:18,357 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 0068 | Time 1.1s | Iter Loss 0.6961 | Iter Mean Loss 0.6961
2022-05-13 17:44:18,396 - root - INFO - CF Training: Epoch 0001 Iter 0002 / 0068 | Time 0.0s | Iter Loss 0.6947 | Iter Mean Loss 0.6954
2022-05-13 17:44:18,434 - root - INFO - CF Training: Epoch 0001 Iter 0003 / 0068 | Time 0.0s | Iter Loss 0.6943 | Iter Mean Loss 0.6950
2022-05-13 17:44:18,473 - root - INFO - CF Training: Epoch 0001 Iter 0004 / 0068 | Time 0.0s | Iter Loss 0.6874 | Iter Mean Loss 0.6931
2022-05-13 17:44:18,511 - root - INFO - CF Training: Epoch 0001 Iter 0005 / 0068 | Time 0.0s | Iter Loss 0.6966 | Iter Mean Loss 0.6938
2022-05-13 17:44:18,549 - root - INFO - CF Training: Epoch 0001 Iter 0006 / 0068 | Time 0.0s | Iter Loss 0.6850 | Iter Mean Loss 0.6923
2022-05-13 17:44:18,586 - root - INFO - CF Training: Epoch 0001 Iter 0007 / 0068 | Time 0.0s | Iter Loss 0.6925 | Iter Mean Loss 0.6924
2022-05-13 17:44:18,625 - root - INFO - CF Training: Epoch 0001 Iter 0008 / 0068 | Time 0.0s | Iter Loss 0.6875 | Iter Mean Loss 0.6918
2022-05-13 17:44:18,663 - root - INFO - CF Training: Epoch 0001 Iter 0009 / 0068 | Time 0.0s | Iter Loss 0.6823 | Iter Mean Loss 0.6907
2022-05-13 17:44:18,700 - root - INFO - CF Training: Epoch 0001 Iter 0010 / 0068 | Time 0.0s | Iter Loss 0.6867 | Iter Mean Loss 0.6903
2022-05-13 17:44:18,737 - root - INFO - CF Training: Epoch 0001 Iter 0011 / 0068 | Time 0.0s | Iter Loss 0.6813 | Iter Mean Loss 0.6895
2022-05-13 17:44:18,775 - root - INFO - CF Training: Epoch 0001 Iter 0012 / 0068 | Time 0.0s | Iter Loss 0.6877 | Iter Mean Loss 0.6893
2022-05-13 17:44:18,813 - root - INFO - CF Training: Epoch 0001 Iter 0013 / 0068 | Time 0.0s | Iter Loss 0.6841 | Iter Mean Loss 0.6889
2022-05-13 17:44:18,851 - root - INFO - CF Training: Epoch 0001 Iter 0014 / 0068 | Time 0.0s | Iter Loss 0.6792 | Iter Mean Loss 0.6882
2022-05-13 17:44:18,888 - root - INFO - CF Training: Epoch 0001 Iter 0015 / 0068 | Time 0.0s | Iter Loss 0.6874 | Iter Mean Loss 0.6882
2022-05-13 17:44:18,926 - root - INFO - CF Training: Epoch 0001 Iter 0016 / 0068 | Time 0.0s | Iter Loss 0.6819 | Iter Mean Loss 0.6878
